chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,playername
100,100,87396,0,0,-1,1,0,3,-0.5,0.0,0,Moritz,0.0,288,FALSE,,2019-09-13T13:30:19.474643Z,44,87396.jpg,1.8,Leitner,0.2,FALSE,NA,a,14,45,16,15657,19,22985,45,0.0,3.6,Leitner,683,0,0,1,16,0,0,0,1,0,0,0,102,106.8,127.7,53.0,28.8,Moritz Leitner
100,100,18665,0,0,0,0,0,3,0.5,1.0,0,Alexander,1.0,289,FALSE,,2019-11-29T13:30:22.939718Z,45,18665.jpg,1.9,Tettey,0.2,FALSE,NA,a,14,45,15,12445,9,14569,30,0.2,3.3,Tettey,548,0,0,2,10,0,0,0,1,0,0,0,85,93.4,8.8,6.0,10.9,Alexander Tettey
100,100,90440,0,0,0,0,0,3,1.3,1.8,0,Tom,1.8,290,FALSE,,2019-09-04T09:00:11.384947Z,45,90440.jpg,2.1,Trybull,0.7,FALSE,NA,a,14,45,19,45352,51,65451,77,0.4,4.2,Trybull,718,0,0,2,14,0,0,0,0,0,0,0,113,130.2,35.7,73.0,24.0,Tom Trybull
0,0,81048,0,0,-1,1,0,4,0.0,0.0,0,Josip,0.2,434,FALSE,Hamstring injury - Expected back 11 Jan,2019-11-11T12:00:15.065845Z,54,81048.jpg,1.5,Drmic,0.1,FALSE,NA,i,14,45,12,4687,1,13275,22,0.0,2.2,Drmic,115,1,0,0,3,0,0,0,0,0,0,0,35,33.4,7.7,42.0,8.1,Josip Drmic
100,100,124165,0,0,-3,3,0,3,-0.5,0.0,0,Patrick,0.0,435,FALSE,,2019-09-13T13:30:19.697982Z,52,124165.jpg,1.0,Roberts,0.1,FALSE,NA,a,14,45,3,1310,2,6742,8,0.0,0.6,Roberts,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5,Patrick Roberts
100,100,28082,0,0,-1,1,0,1,-0.5,0.0,0,Ralf,0.0,449,FALSE,,2019-09-20T13:00:16.325481Z,44,28082.jpg,1.0,Fahrmann,0.3,FALSE,NA,a,14,45,1,4169,8,23134,16,0.0,0.2,Fahrmann,21,0,0,0,1,0,0,0,0,0,1,0,6,4.0,0.0,0.0,0.4,Ralf Fahrmann
NA,NA,113564,0,0,-1,1,0,2,1.0,1.5,0,Sam,1.5,454,FALSE,,NA,44,113564.jpg,1.5,Byram,0.1,FALSE,NA,a,14,45,9,4511,4,7781,11,0.3,2.0,Byram,385,0,0,1,8,0,0,0,2,0,0,0,54,115.8,13.5,62.0,19.1,Sam Byram
NA,NA,101061,0,0,0,0,0,2,-0.5,0.0,0,Philip,0.0,484,FALSE,,NA,40,101061.jpg,0.0,Heise,0.7,FALSE,NA,a,14,45,0,29078,22,34420,96,0.0,0.0,Heise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Philip Heise
100,100,128348,0,0,0,0,0,3,0.3,0.8,0,Ibrahim,0.8,507,FALSE,,2019-10-27T20:00:17.300870Z,45,128348.jpg,1.8,Amadou,0.1,FALSE,NA,a,14,45,16,9951,13,7624,14,0.2,3.6,Amadou,686,0,0,1,17,0,0,0,1,0,0,0,115,159.0,18.0,24.0,20.1,Ibrahim Amadou
NA,NA,432735,0,0,0,0,0,4,-0.5,0.0,0,Adam,0.0,538,FALSE,,NA,45,432735.jpg,0.0,Idah,0.1,FALSE,NA,a,14,45,0,10332,19,6846,32,0.0,0.0,Idah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Adam Idah
NA,NA,233849,0,0,0,0,0,1,-0.5,0.0,0,Archie,0.0,551,FALSE,,NA,40,233849.jpg,0.0,Mair,0.0,FALSE,NA,a,14,45,0,2944,17,892,7,0.0,0.0,Mair,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Archie Mair
NA,NA,232667,0,0,0,0,0,2,-0.5,0.0,0,Akin,0.0,552,FALSE,,NA,40,232667.jpg,0.0,Famewo,0.1,FALSE,NA,a,14,45,0,3077,16,1566,15,0.0,0.0,Famewo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Akin Famewo
100,100,178304,0,0,1,-1,1,4,5.0,4.5,0,Lys,4.5,70,FALSE,,2019-11-24T18:30:24.945845Z,51,178304.jpg,4.8,Mousset,6.9,FALSE,NA,a,15,49,53,525176,10565,81074,689,0.9,10.4,Mousset,500,5,3,2,3,0,0,0,0,0,0,9,190,231.0,100.8,252.0,58.5,Lys Mousset
NA,NA,63426,0,0,1,-1,1,2,1.5,1.0,0,Enda,1.0,291,FALSE,,NA,51,63426.jpg,3.8,Stevens,2.4,FALSE,NA,a,15,49,53,203694,374,74980,831,0.2,10.4,Stevens,1260,0,2,5,13,0,0,0,2,0,0,4,268,246.8,209.4,114.0,57.0,Enda Stevens
NA,NA,87121,-1,1,-3,3,0,2,0.5,0.0,0,Kieron,0.0,292,FALSE,,NA,42,87121.jpg,0.0,Freeman,0.1,FALSE,NA,a,15,49,0,2333,8,8094,11,0.0,0.0,Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Kieron Freeman
NA,NA,146610,0,0,1,-1,1,2,1.5,1.0,0,Jack,1.0,293,FALSE,,NA,46,146610.jpg,3.5,O'Connell,1.9,FALSE,NA,a,15,49,49,153903,213,52883,544,0.2,10.7,O'Connell,1260,0,1,5,13,0,0,0,3,0,0,4,242,259.4,100.2,120.0,48.0,Jack O'Connell
NA,NA,82691,1,-1,2,-2,0,2,3.7,3.2,0,George,3.2,294,FALSE,,NA,47,82691.jpg,4.0,Baldock,3.5,FALSE,NA,a,15,49,56,275863,3014,51769,509,0.7,12.2,Baldock,1260,1,2,5,13,0,0,0,4,0,0,3,216,230.0,142.0,109.0,48.1,George Baldock
100,100,108416,0,0,0,0,0,2,1.3,0.8,0,John,0.8,295,FALSE,,2019-11-18T23:00:14.538560Z,45,108416.jpg,3.5,Egan,0.4,FALSE,NA,a,15,49,46,28422,345,15419,73,0.2,10.2,Egan,1158,0,0,5,10,0,0,0,1,0,0,3,220,224.4,3.5,38.0,26.7,John Egan
NA,NA,18832,0,0,0,0,0,2,0.5,0.0,0,Richard,0.0,296,FALSE,,NA,40,18832.jpg,0.0,Stearman,2.4,FALSE,NA,a,15,49,0,76866,64,103572,249,0.0,0.0,Stearman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Richard Stearman
NA,NA,153723,1,-1,11,-11,3,2,2.3,1.8,0,John,1.8,297,TRUE,,NA,51,153723.jpg,5.4,Lundstram,46.2,FALSE,NA,a,15,49,75,2875325,5660,299783,704,0.4,15.0,Lundstram,1228,3,2,5,13,0,0,0,4,0,0,10,261,268.0,203.4,247.0,72.0,John Lundstram
100,100,18867,0,0,-3,3,0,4,0.7,0.2,0,Billy,0.2,298,FALSE,,2019-09-14T17:00:16.602437Z,57,18867.jpg,1.5,Sharp,0.3,FALSE,NA,a,15,49,12,50277,15,95086,30,0.0,2.1,Sharp,190,1,0,0,3,0,0,0,0,1,0,3,43,47.6,69.6,64.0,18.0,Billy Sharp
0,0,213280,0,0,-2,2,0,1,0.0,0.0,0,Jake,0.0,299,FALSE,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,213280.jpg,0.0,Eastwood,0.1,FALSE,NA,n,15,49,0,1621,1,11969,21,0.0,0.0,Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jake Eastwood
0,0,59614,0,0,-3,3,0,3,0.0,0.0,0,Mark,0.0,300,FALSE,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,59614.jpg,0.0,Duffy,0.0,FALSE,NA,n,15,49,0,195,1,4989,1,0.0,0.0,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Mark Duffy
100,100,47247,1,-1,-1,1,2,3,4.5,4.0,0,John,4.0,301,FALSE,,2019-10-16T11:00:17.361547Z,49,47247.jpg,3.3,Fleck,1.5,FALSE,NA,a,15,49,40,115655,1225,24445,516,0.8,8.3,Fleck,1018,2,1,4,9,0,0,0,4,0,0,4,204,244.0,345.1,199.0,78.8,John Fleck
NA,NA,79934,0,0,-1,1,0,3,2.0,1.5,0,Oliver,1.5,302,FALSE,,NA,49,79934.jpg,2.5,Norwood,0.3,FALSE,NA,a,15,49,35,26352,38,29304,89,0.3,7.1,Norwood,1185,0,1,5,13,0,0,0,2,0,0,1,215,252.0,331.4,50.0,63.2,Oliver Norwood
100,100,27436,0,0,-1,1,0,4,3.5,3.0,0,David,3.0,303,FALSE,,2019-09-26T10:00:12.518124Z,54,27436.jpg,2.3,McGoldrick,0.3,FALSE,NA,a,15,49,25,33682,163,32686,108,0.6,4.6,McGoldrick,790,0,1,3,8,0,0,0,1,0,0,3,56,125.4,104.0,299.0,52.8,David McGoldrick
NA,NA,40386,0,0,0,0,0,2,1.5,1.0,0,Chris,1.0,423,FALSE,,NA,45,40386.jpg,3.1,Basham,0.5,FALSE,NA,a,15,49,44,31897,182,11677,98,0.2,9.8,Basham,1216,0,0,5,13,0,0,0,2,0,0,1,216,257.0,38.7,39.0,33.7,Chris Basham
NA,NA,74854,0,0,-1,1,0,1,0.7,0.2,0,Simon,0.2,436,FALSE,,NA,44,74854.jpg,1.0,Moore,0.1,FALSE,NA,a,15,49,1,2453,18,4295,38,0.0,0.2,Moore,90,0,0,0,3,0,0,0,0,0,2,0,9,7.8,0.0,0.0,0.8,Simon Moore
NA,NA,49083,0,0,-3,3,0,3,1.0,0.5,0,Luke,0.5,441,FALSE,,NA,52,49083.jpg,1.4,Freeman,0.1,FALSE,NA,a,15,49,10,2341,6,7945,8,0.1,1.9,Freeman,255,0,0,1,4,0,0,0,1,0,0,0,28,37.8,53.9,17.0,10.9,Luke Freeman
NA,NA,7645,0,0,-3,3,0,2,0.7,0.2,0,Phil,0.2,444,FALSE,,NA,42,7645.jpg,1.0,Jagielka,0.4,FALSE,NA,a,15,49,4,10682,66,36016,57,0.0,1.0,Jagielka,128,0,0,0,3,0,0,0,0,0,0,0,31,39.0,4.7,2.0,4.5,Phil Jagielka
100,100,171975,0,0,-3,3,1,3,2.0,1.5,0,Callum,1.5,453,FALSE,,2019-09-07T11:00:18.474845Z,52,171975.jpg,2.5,Robinson,0.4,FALSE,NA,a,15,49,30,48539,16,86059,70,0.3,5.8,Robinson,551,1,2,2,5,0,0,0,0,0,0,1,60,67.0,39.6,146.0,25.1,Callum Robinson
NA,NA,90518,0,0,-3,3,0,3,0.5,0.0,0,Ravel,0.0,456,FALSE,,NA,47,90518.jpg,1.0,Morrison,0.1,FALSE,NA,a,15,49,1,2432,2,10814,13,0.0,0.2,Morrison,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.2,Ravel Morrison
100,100,172649,0,0,2,-2,1,1,2.0,1.5,0,Dean,1.5,471,FALSE,,2019-11-09T17:30:13.445733Z,47,172649.jpg,4.2,Henderson,7.2,FALSE,NA,a,15,49,54,543305,4833,173694,320,0.3,11.5,Henderson,1170,0,0,5,10,0,0,0,2,0,37,2,240,240.0,0.0,18.0,25.9,Dean Henderson
NA,NA,167878,0,0,-3,3,0,3,0.5,0.0,0,Ben,0.0,472,FALSE,,NA,47,167878.jpg,1.0,Osborn,0.0,FALSE,NA,a,15,49,2,536,3,2265,5,0.0,0.4,Osborn,13,0,0,0,0,0,0,0,0,0,0,0,7,6.2,10.3,2.0,1.9,Ben Osborn
100,100,169432,0,0,-3,3,0,4,2.0,1.5,0,Oliver,1.5,501,FALSE,,2019-10-08T09:00:11.047638Z,57,169432.jpg,2.0,McBurnie,0.1,FALSE,NA,a,15,49,24,13474,41,16892,36,0.3,4.2,McBurnie,516,2,0,3,7,0,0,0,2,0,0,1,90,121.0,53.6,128.0,30.2,Oliver McBurnie
NA,NA,194126,0,0,-1,1,0,1,0.5,0.0,0,Michael,0.0,521,FALSE,,NA,44,194126.jpg,0.0,Verrips,0.0,FALSE,NA,a,15,49,0,499,0,1335,2,0.0,0.0,Verrips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Michael Verrips
100,100,87447,0,0,0,0,0,3,0.5,0.0,0,Muhamed,0.0,522,FALSE,,2019-09-19T11:30:17.999997Z,45,87447.jpg,1.0,Bešić,0.2,FALSE,NA,a,15,49,1,6713,9,13479,18,0.0,0.2,Bešić,9,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.5,0.0,0.5,Muhamed Bešić
NA,NA,18440,0,0,0,0,0,4,0.5,0.0,0,Leon,0.0,547,FALSE,,NA,45,18440.jpg,1.0,Clarke,0.1,FALSE,NA,a,15,49,1,9003,18,5005,35,0.0,0.2,Clarke,13,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.3,4.0,0.3,Leon Clarke
NA,NA,93100,0,0,-1,1,2,2,-0.3,0.2,0,Jannik,0.2,304,FALSE,,NA,49,93100.jpg,2.9,Vestergaard,3.4,FALSE,NA,a,16,20,32,513299,48,348105,1046,0.0,6.5,Vestergaard,933,1,0,2,21,0,0,0,1,0,0,6,187,245.8,63.9,140.0,45.0,Jannik Vestergaard
100,100,40146,0,0,-2,2,0,2,0.7,1.2,0,Ryan,1.2,305,FALSE,,2019-10-25T21:00:19.447070Z,48,40146.jpg,0.4,Bertrand,0.5,FALSE,NA,a,16,20,4,11225,54,54491,38,0.3,0.8,Bertrand,672,0,1,0,25,0,0,0,2,1,0,0,73,99.2,155.0,29.0,28.4,Ryan Bertrand
100,100,213482,0,0,-3,3,0,2,-0.3,0.2,0,Yan,0.2,306,FALSE,,2019-11-02T18:00:15.945108Z,47,213482.jpg,1.1,Valery,0.2,FALSE,NA,a,16,20,9,6204,7,21784,13,0.0,1.9,Valery,554,0,1,0,18,0,0,0,1,0,0,0,64,86.4,39.5,49.0,17.4,Yan Valery
NA,NA,171771,0,0,0,0,0,2,0.5,1.0,0,Jan,1.0,307,FALSE,,NA,45,171771.jpg,1.6,Bednarek,0.7,FALSE,NA,a,16,20,23,50017,28,54914,113,0.2,5.1,Bednarek,1257,0,0,2,32,0,0,0,1,0,0,1,198,276.2,16.5,10.0,30.4,Jan Bednarek
NA,NA,88900,0,0,-2,2,0,2,0.5,1.0,0,Jack,1.0,308,FALSE,,NA,43,88900.jpg,0.8,Stephens,0.1,FALSE,NA,a,16,20,5,2632,13,5927,19,0.2,1.2,Stephens,477,0,0,0,13,0,0,0,0,0,0,0,57,121.6,2.4,4.0,12.8,Jack Stephens
NA,NA,80447,0,0,-2,2,0,2,-0.5,0.0,0,Maya,0.0,310,FALSE,,NA,43,80447.jpg,1.3,Yoshida,0.3,FALSE,NA,a,16,20,9,14657,13,23056,55,0.0,2.1,Yoshida,553,0,0,1,18,0,0,0,1,0,0,1,82,96.8,3.7,77.0,17.7,Maya Yoshida
NA,NA,232797,0,0,-1,1,0,2,-0.5,0.0,0,Kayne,0.0,311,FALSE,,NA,39,232797.jpg,0.0,Ramsay,1.4,FALSE,NA,a,16,20,0,46200,333,51500,176,0.0,0.0,Ramsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Kayne Ramsay
0,0,78356,0,0,0,0,0,4,0.0,0.0,0,Charlie,0.0,312,FALSE,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,78356.jpg,0.0,Austin,0.0,FALSE,NA,u,16,20,0,502,1,8695,2,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Charlie Austin
NA,NA,84939,0,0,2,-2,1,4,5.0,5.5,0,Danny,5.5,313,FALSE,,NA,62,84939.jpg,4.8,Ings,8.8,FALSE,NA,a,16,20,67,728363,6410,271427,1330,0.9,10.8,Ings,911,7,1,1,20,0,0,0,1,0,0,13,245,319.2,145.5,455.0,91.9,Danny Ings
100,100,220598,0,0,-1,1,0,4,0.5,1.0,0,Michael,1.0,314,FALSE,,2019-11-13T16:30:17.342124Z,49,220598.jpg,1.2,Obafemi,0.2,FALSE,NA,a,16,20,7,8269,26,16251,37,0.2,1.4,Obafemi,180,0,0,0,5,0,0,0,0,0,0,0,17,6.0,27.2,30.0,6.3,Michael Obafemi
NA,NA,20452,0,0,-4,4,0,4,0.0,0.5,0,Shane,0.5,315,FALSE,,NA,46,20452.jpg,1.2,Long,2.1,FALSE,NA,a,16,20,7,78079,148,291644,246,0.1,1.5,Long,153,0,0,0,4,0,0,0,0,0,0,0,12,19.0,27.2,61.0,10.8,Shane Long
0,0,153371,0,0,0,0,0,4,0.0,0.0,0,Sam,0.0,316,FALSE,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,153371.jpg,0.0,Gallagher,0.0,FALSE,NA,u,16,20,0,2646,0,5034,5,0.0,0.0,Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Sam Gallagher
0,0,40383,0,0,-2,2,0,1,0.0,0.0,0,Fraser,0.0,317,FALSE,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,40383.jpg,0.0,Forster,0.4,FALSE,NA,n,16,20,0,2756,0,45108,29,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Fraser Forster
100,100,58376,0,0,-2,2,0,1,1.0,1.5,0,Alex,1.5,318,FALSE,,2019-09-26T13:00:09.737144Z,43,58376.jpg,1.8,McCarthy,0.6,FALSE,NA,a,16,20,7,19015,130,29980,73,0.3,1.6,McCarthy,360,0,0,0,7,0,0,0,0,0,10,0,55,88.2,0.0,0.0,8.8,Alex McCarthy
NA,NA,107265,0,0,0,0,1,1,-0.5,0.0,0,Angus,0.0,319,FALSE,,NA,45,107265.jpg,2.9,Gunn,2.2,FALSE,NA,a,16,20,29,238794,33,173507,787,0.0,6.4,Gunn,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0.0,0.0,22.1,Angus Gunn
100,100,83283,0,0,-3,3,1,3,0.5,1.0,0,Nathan,1.0,320,FALSE,,2019-08-27T21:30:10.776482Z,62,83283.jpg,2.5,Redmond,0.6,FALSE,NA,a,16,20,30,32517,39,131941,93,0.2,4.8,Redmond,1023,1,0,1,29,0,0,0,1,0,0,2,117,116.2,172.2,285.0,57.7,Nathan Redmond
NA,NA,101178,0,0,-2,2,0,3,3.5,4.0,0,James,4.0,321,FALSE,,NA,58,101178.jpg,3.8,Ward-Prowse,1.6,FALSE,NA,a,16,20,53,109361,1435,67900,314,0.7,9.1,Ward-Prowse,1260,4,0,2,32,0,0,1,1,0,0,6,231,331.6,336.0,263.0,93.2,James Ward-Prowse
0,0,96787,0,0,-2,2,0,3,0.0,0.0,0,Mohamed,0.0,322,FALSE,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,96787.jpg,0.0,Elyounoussi,0.0,FALSE,NA,n,16,20,0,231,1,3154,3,0.0,0.0,Elyounoussi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Mohamed Elyounoussi
0,0,91047,0,0,-3,3,0,3,0.0,0.0,0,Stuart,1.0,323,FALSE,Hamstring injury - Expected back 14 Dec,2019-11-28T14:30:21.056647Z,52,91047.jpg,1.5,Armstrong,0.1,FALSE,NA,i,16,20,15,1865,0,8151,18,0.2,2.9,Armstrong,350,0,1,0,9,0,0,0,1,0,0,0,33,29.8,12.9,37.0,8.0,Stuart Armstrong
0,0,151086,0,0,-3,3,0,3,0.0,0.0,0,Mario,0.0,324,FALSE,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,151086.jpg,0.0,Lemina,0.1,FALSE,NA,n,16,20,0,1259,0,10076,5,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Mario Lemina
100,100,132015,0,0,-2,2,0,3,1.3,1.8,0,Pierre-Emile,1.8,325,FALSE,,2019-11-11T12:00:14.839134Z,48,132015.jpg,2.5,Højbjerg,0.4,FALSE,NA,a,16,20,32,21104,42,47642,52,0.4,6.7,Højbjerg,1097,0,2,2,28,0,0,0,2,0,0,1,154,177.6,216.1,130.0,52.4,Pierre-Emile Højbjerg
0,0,204481,0,0,-1,1,0,3,0.0,0.0,0,Tyreke,0.0,326,FALSE,Joined Woking on loan until January on 2/8. - Expected back 01 Jan,2019-08-02T13:30:09.188463Z,44,204481.jpg,0.0,Johnson,0.0,FALSE,NA,n,16,20,0,1984,0,2885,4,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Tyreke Johnson
NA,NA,193109,0,0,-1,1,0,3,-0.5,0.0,0,Callum,0.0,327,FALSE,,NA,44,193109.jpg,0.0,Slattery,0.4,FALSE,NA,a,16,20,0,30226,51,22375,71,0.0,0.0,Slattery,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Callum Slattery
NA,NA,78056,0,0,-1,1,0,3,0.0,0.5,0,Oriol,0.5,328,FALSE,,NA,44,78056.jpg,2.0,Romeu Vidal,1.0,FALSE,NA,a,16,20,24,56977,118,74976,209,0.1,5.5,Oriol Romeu,1044,0,0,2,28,0,0,0,2,0,0,0,155,190.0,110.0,41.0,34.1,Oriol Romeu Vidal
NA,NA,200439,0,0,-6,6,0,4,-0.3,0.2,0,Che,0.2,437,FALSE,,NA,54,200439.jpg,2.0,Adams,0.4,FALSE,NA,a,16,20,18,27319,24,86403,54,0.0,3.3,Adams,465,0,1,2,7,0,0,0,0,0,0,0,31,16.8,77.0,171.0,25.6,Che Adams
100,100,431131,0,0,-3,3,1,3,1.5,2.0,0,Moussa,2.0,438,FALSE,,2019-09-19T14:00:13.683201Z,52,431131.jpg,3.6,Djenepo,0.2,FALSE,NA,a,16,20,25,25114,58,22116,21,0.4,4.8,Djenepo,323,2,1,1,5,0,0,0,2,0,0,3,94,132.4,27.7,104.0,26.6,Moussa Djenepo
0,0,167075,0,0,-2,2,0,2,0.0,0.0,0,Wesley,0.0,485,FALSE,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,167075.jpg,0.0,Hoedt,0.0,FALSE,NA,n,16,20,0,657,3,4300,2,0.0,0.0,Hoedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Wesley Hoedt
100,100,58822,0,0,-2,2,0,2,0.5,1.0,0,Cédric,1.0,486,FALSE,,2019-09-29T10:00:18.959570Z,48,58822.jpg,2.2,Soares,0.2,FALSE,NA,a,16,20,13,7119,15,18984,17,0.2,2.7,Cédric,480,0,0,1,8,0,0,0,0,0,0,0,81,94.0,78.6,28.0,20.1,Cédric Soares
75,75,128198,0,0,0,0,0,3,0.5,0.9,0,Sofiane,1.2,508,FALSE,Toe Injury - 75% chance of playing,2019-12-03T11:30:20.936594Z,55,128198.jpg,2.2,Boufal,0.1,FALSE,NA,d,16,20,24,13610,8,14258,48,0.2,4.4,Boufal,463,0,3,1,10,0,0,0,1,0,0,0,75,112.8,131.6,214.0,45.8,Sofiane Boufal
100,100,135720,0,0,-2,2,0,2,-0.5,0.0,0,Kevin,0.0,532,FALSE,,2019-08-31T13:30:13.818149Z,43,135720.jpg,1.5,Danso,0.0,FALSE,NA,a,16,20,9,2697,5,2620,7,0.0,2.1,Danso,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9,Kevin Danso
NA,NA,200088,0,0,0,0,0,4,-0.5,0.0,0,Daniel,0.0,535,FALSE,,NA,45,200088.jpg,0.0,N'Lundulu,0.1,FALSE,NA,a,16,20,0,8645,11,6264,22,0.0,0.0,N'Lundulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Daniel N'Lundulu
NA,NA,198044,0,0,0,0,0,1,-0.5,0.0,0,Harry,0.0,548,FALSE,,NA,40,198044.jpg,0.0,Lewis,0.1,FALSE,NA,a,16,20,0,6690,20,2170,14,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Harry Lewis
0,0,115556,0,0,-1,1,0,2,0.0,0.0,0,Ben,0.8,329,FALSE,Ankle injury - Unknown return date,2019-11-24T11:30:24.643297Z,54,115556.jpg,1.3,Davies,0.1,FALSE,NA,i,17,6,8,7557,1,13240,66,0.1,1.5,Davies,360,0,0,0,6,0,0,0,1,0,0,0,43,60.4,45.5,12.0,11.6,Ben Davies
100,100,39194,0,0,-3,3,0,2,0.7,0.2,0,Jan,0.2,330,FALSE,,2019-11-01T14:00:13.161821Z,52,39194.jpg,1.9,Vertonghen,1.4,FALSE,NA,a,17,6,13,53587,115,194662,76,0.0,2.5,Vertonghen,630,0,0,1,11,0,0,0,1,0,0,0,110,134.8,8.8,4.0,14.9,Jan Vertonghen
NA,NA,55605,0,0,-1,1,1,2,1.7,1.2,0,Toby,1.2,331,FALSE,,NA,54,55605.jpg,2.3,Alderweireld,5.5,FALSE,NA,a,17,6,30,248309,658,399992,497,0.2,5.6,Alderweireld,1170,0,2,1,20,0,0,0,0,0,0,1,222,322.4,105.4,93.0,52.1,Toby Alderweireld
100,100,38290,0,0,-1,1,0,2,0.7,0.2,0,Danny,0.2,332,FALSE,,2019-10-27T19:00:14.305885Z,54,38290.jpg,1.4,Rose,1.6,FALSE,NA,a,17,6,14,98538,140,185808,218,0.0,2.6,Rose,807,0,0,1,13,0,0,0,5,0,0,0,124,163.0,172.3,36.0,37.2,Danny Rose
100,100,173904,0,0,-2,2,0,2,1.5,1.0,0,Davinson,1.0,333,FALSE,,2019-09-12T12:30:16.170028Z,53,173904.jpg,1.2,Sánchez,0.9,FALSE,NA,a,17,6,12,26356,146,58217,86,0.2,2.3,Sánchez,855,0,0,0,15,0,0,0,2,0,0,0,135,183.4,18.3,42.0,24.4,Davinson Sánchez
0,0,77794,0,0,0,0,0,2,0.0,0.0,0,Kieran,0.0,334,FALSE,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,77794.jpg,0.0,Trippier,0.1,FALSE,NA,u,17,6,0,996,7,14328,11,0.0,0.0,Trippier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Kieran Trippier
100,100,234908,0,0,-1,1,0,2,0.5,0.0,0,Juan,0.0,335,FALSE,,2019-06-25T11:30:07.259817Z,49,234908.jpg,0.5,Foyth,0.0,FALSE,NA,a,17,6,1,1747,3,2412,10,0.0,0.2,Foyth,20,0,0,0,2,0,0,0,1,0,0,0,6,16.2,12.1,0.0,2.8,Juan Foyth
100,100,80226,0,0,-1,1,1,2,3.3,2.8,0,Serge,2.8,336,FALSE,,2019-09-28T16:00:17.498533Z,49,80226.jpg,4.0,Aurier,4.5,FALSE,NA,a,17,6,36,505274,3131,234815,670,0.6,7.3,Aurier,735,0,3,2,11,0,0,0,0,1,0,9,184,181.2,188.5,69.0,43.8,Serge Aurier
